productype_name,brand_name,sla_name,warranty_months,incident_type_name,service_type_name,incident_response_minutes,severity_class
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Incident,143,Major
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Incident,48,Major
Software,VMWare,24x7 4Hrs Resolution Time,11,Upgrade Software,Request,0,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Incident,9,Major
Software,VMWare,24x7 6Hrs Resolution Time,12,General Incident,Request,0,Cosmatic
Server,DELL,24x7 6Hrs Resolution Time,60,General Incident,Request,50,Cosmatic
Other,F5,24x7 4Hrs Resolution Time,23,Maintenance System,Request,28,Cosmatic
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Incident,7,Minor
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,46,Cosmatic
Server,HPE,9x5xNBD 4Hrs Response Time,36,Software,Incident,8,Major
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,45,Cosmatic
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Incident,9,Major
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,31,Cosmatic
Software,VMWare,24x7 6Hrs Resolution Time,12,General Incident,Request,0,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,48,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,15,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,7,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,26,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,7,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,8,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,35,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,45,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,38,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,43,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,39,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,-4,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,30,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,36,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,59,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,56,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,73,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,51,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,24,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,60,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,14,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,74,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,75,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,40,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,36,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,34,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,61,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,21,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,34,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,28,Cosmatic
Storage,NetApp,24x7 6Hrs Resolution Time,4,Controller/Node Failure,Request,4,Cosmatic
Software,YIP,24x7 4Hrs Response Time,11,General Incident,Request,1328,Cosmatic
Server,DELL,24x7 6Hrs Resolution Time,11,OS / Firmware,Request,154,Cosmatic
Software,Trend Micro,24x7 6Hrs Resolution Time,11,General Incident,Request,0,Cosmatic
Server,HPE,9x5xNBD 4Hrs Response Time,36,System Board Failure,Incident,37,Critical
Software,Red Hat,24x7 4Hrs Resolution Time,23,General Incident,Incident,6,Major
Software,YIP,24x7 4Hrs Response Time,11,General Incident,Request,420,Cosmatic
Software,VMWare,24x7 6Hrs Resolution Time,12,General Incident,Request,0,Cosmatic
Server,HPE,24x7 4Hrs Resolution Time,12,Hard Disk Drive Failure,Incident,1,Critical
Other,YIP,24x7 4Hrs Resolution Time,36,Maintenance System,Request,0,Cosmatic
Server,HPE,24x7 6Hrs Resolution Time,59,General Incident,Incident,6,Major
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Incident,30,Minor
Storage,Oracle,24x7 4Hrs Resolution Time,11,Backup Failure,Incident,0,Minor
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,6,Major
Software,Veeam,24x7 4Hrs Resolution Time,36,Maintenance System,Request,0,Cosmatic
Server,HPE,24x7 4Hrs Resolution Time,12,Memory Failure,Incident,0,Minor
Software,YIP,24x7 4Hrs Response Time,11,General Incident,Request,393,Cosmatic
Storage,NetApp,24x7 6Hrs Resolution Time,11,General Incident,Request,28,Cosmatic
Storage,NetApp,24x7 6Hrs Resolution Time,11,General Incident,Request,52,Cosmatic
Software,YIP,24x7 6Hrs Resolution Time,11,General Incident,Request,56,Cosmatic
Storage,NetApp,24x7 6Hrs Resolution Time,11,General Incident,Request,8,Cosmatic
Software,Trend Micro,24x7 4Hrs Response Time,11,General Incident,Request,52,Cosmatic
Hardware,Oracle,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,15,Major
Access Point,Cisco,24x7 4Hrs Resolution Time,12,General Incident,Request,0,Cosmatic
Software,YIP,24x7 4Hrs Response Time,11,General Incident,Request,580,Cosmatic
Software,Trend Micro,24x7 6Hrs Resolution Time,11,General Incident,Request,11,Cosmatic
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Request,4,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Request,0,Cosmatic
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Request,779,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,12,Configuration Change,Request,107,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Request,41,Cosmatic
Software,Trend Micro,24x7 4Hrs Response Time,11,General Incident,Request,139,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,12,Cosmatic
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Request,0,Cosmatic
Software,Trend Micro,24x7 4Hrs Response Time,11,General Incident,Request,8,Cosmatic
Software,Trend Micro,24x7 4Hrs Response Time,11,General Incident,Request,0,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Request,15,Cosmatic
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Request,17,Cosmatic
Server,HPE,24x7 4Hrs Resolution Time,36,CPU Failure,Incident,11,Major
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,5,Major
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,4,Major
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Incident,16,Major
Storage,NetApp,24x7 4Hrs Response Time,11,Hard Disk Drive Failure,Incident,0,Major
Software,VMWare,24x7 4Hrs Resolution Time,11,Software,Incident,6,Major
Hardware,Oracle,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,15,Major
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Incident,11,Major
Server,HPE,24x7 4Hrs Resolution Time,60,Memory Failure,Incident,13,Minor
Storage,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,6,Major
Storage,NetApp,24x7 4Hrs Response Time,24,Other Failure,Incident,31,Minor
Server,HPE,24x7 6Hrs Response Time,60,General Incident,Incident,10,Cosmatic
Storage,NetApp,24x7 4Hrs Response Time,11,Hard Disk Drive Failure,Incident,30,Major
Storage,YIP,24x7 6Hrs Resolution Time,5752,General Incident,Request,5,Cosmatic
Storage,HPE,24x7 4Hrs Resolution Time,12,Hard Disk Drive Failure,Incident,0,Cosmatic
Storage,YIP,24x7 6Hrs Resolution Time,5742,Maintenance System,Request,0,Cosmatic
Server,Oracle,24x7 4Hrs Resolution Time,11,Upgrade Software,Request,0,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,24,Cosmatic
Storage,NetApp,24x7 4Hrs Response Time,24,General Incident,Incident,24,Minor
Software,VMWare,24x7 4Hrs Resolution Time,11,Software,Incident,3,Major
Server,HPE,9x5xNBD 4Hrs Response Time,36,Memory Failure,Incident,6,Major
Storage,NetApp,24x7 4Hrs Response Time,59,Upgrade Software,Incident,0,Cosmatic
Storage,Oracle,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,10,Cosmatic
Server,HPE,24x7 6Hrs Response Time,12,General Incident,Incident,5,Major
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Incident,22,Minor
Server,HPE,24x7 4Hrs Resolution Time,13,General Incident,Incident,9,Major
Server,HPE,24x7 4Hrs Resolution Time,13,General Incident,Incident,11,Major
Software,VMWare,24x7 4Hrs Response Time,11,Software,Incident,16,Major
Server,HPE,24x7 6Hrs Response Time,60,General Incident,Incident,6,Major
Storage,HPE,24x7 4Hrs Resolution Time,11,Power Supply Failure,Incident,20,Major
Other,Veritas,24x7 4Hrs Response Time,23,Configuration Change,Request,13,Cosmatic
Storage,Veritas,24x7 4Hrs Resolution Time,60,General Incident,Incident,12,Major
Server,HPE,24x7 4Hrs Response Time,60,General Incident,Incident,8,Major
Server,HPE,24x7 6Hrs Resolution Time,2,Power Supply Failure,Incident,204,Minor
Storage,Oracle,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,0,Major
Storage,NetApp,24x7 4Hrs Response Time,24,General Incident,Incident,30,Major
Server,HPE,24x7 4Hrs Resolution Time,11,General Incident,Incident,8,Major
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,7,Major
Storage,NetApp,24x7 4Hrs Response Time,24,General Incident,Incident,57,Minor
Storage,NetApp,24x7 4Hrs Response Time,24,General Incident,Incident,15,Minor
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,5,Major
Software,Veritas,24x7 4Hrs Response Time,60,General Incident,Incident,17,Major
Software,Red Hat,24x7 4Hrs Resolution Time,12,General Incident,Incident,103,Major
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Incident,10,Minor
Software,Red Hat,24x7 4Hrs Response Time,11,General Incident,Incident,558,Minor
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Request,49,Cosmatic
Server,HPE,24x7 6Hrs Resolution Time,2,Upgrade Software,Request,75,Cosmatic
Storage,NetApp,24x7 4Hrs Resolution Time,60,Report,Request,0,Minor
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,18,Cosmatic
Hardware,Oracle,24x7 4Hrs Resolution Time,11,Backup Failure,Incident,0,Minor
Storage,HPE,24x7 4Hrs Resolution Time,12,Hard Disk Drive Failure,Incident,15,Minor
Software,Palo Alto,24x7 4Hrs Resolution Time,36,General Incident,Incident,2,Major
Software,Palo Alto,24x7 4Hrs Resolution Time,36,General Incident,Incident,5,Major
Storage,NetApp,8x5 4Hrs Response Time,11,Hard Disk Drive Failure,Incident,921,Minor
Storage,EMC,8x5 4Hrs Response Time,11,Hard Disk Drive Failure,Incident,5,Major
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,159,Cosmatic
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,7,Major
Hardware,Oracle,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,20,Major
Software,Red Hat,24x7 4Hrs Response Time,11,General Incident,Incident,10,Minor
Server,HPE,8x5 4Hrs Response Time,11,Hard Disk Drive Failure,Incident,840,Major
Server,HPE,24x7 4Hrs Resolution Time,60,General Incident,Incident,10,Major
Server,HPE,24x7 6Hrs Resolution Time,2,Upgrade Software,Request,79,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,44,Cosmatic
Storage,NetApp,24x7 6Hrs Resolution Time,36,Controller/Node Failure,Incident,8,Major
Server,HPE,24x7 4Hrs Resolution Time,13,General Incident,Incident,7,Major
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Incident,27,Major
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Incident,8,Minor
Hardware,Oracle,24x7 4Hrs Resolution Time,11,System Board Failure,Incident,0,Critical
Server,HPE,24x7 4Hrs Resolution Time,60,General Incident,Incident,10,Major
Software,Veeam,24x7 4Hrs Resolution Time,11,Backup Failure,Incident,8,Major
Storage,EMC,8x5 4Hrs Response Time,11,Network Adapter Failure,Incident,6,Major
Server,HPE,24x7 6Hrs Resolution Time,2,Hard Disk Drive Failure,Incident,56,Major
Storage,NetApp,24x7 4Hrs Response Time,11,Hard Disk Drive Failure,Incident,9,Major
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Incident,10,Minor
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Incident,29,Minor
Storage,NetApp,24x7 4Hrs Response Time,60,General Incident,Incident,0,Cosmatic
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Incident,20,Major
Software,Trend Micro,24x7 6Hrs Resolution Time,11,General Incident,Incident,4,Minor
Hardware,Oracle,24x7 4Hrs Resolution Time,11,System Board Failure,Incident,0,Critical
Storage,NetApp,24x7 4Hrs Response Time,24,General Incident,Incident,3,Major
Software,Red Hat,24x7 4Hrs Resolution Time,23,General Incident,Incident,11,Major
Server,HPE,24x7 6Hrs Resolution Time,2,Hard Disk Drive Failure,Incident,85,Major
Storage,Oracle,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,0,Major
Software,Palo Alto,24x7 4Hrs Resolution Time,36,General Incident,Incident,2,Major
Storage,HPE,24x7 4Hrs Response Time,60,General Incident,Incident,0,Major
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Incident,24,Minor
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Incident,7,Minor
Storage,EMC,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,8,Major
Software,YIP,24x7 4Hrs Response Time,11,General Incident,Incident,161,Minor
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Incident,3,Minor
Software,YIP,24x7 4Hrs Response Time,11,General Incident,Incident,75,Minor
Software,VMWare,24x7 6Hrs Resolution Time,12,General Incident,Incident,0,Minor
Hardware,Oracle,24x7 4Hrs Resolution Time,11,System Board Failure,Incident,0,Critical
Hardware,Oracle,24x7 4Hrs Resolution Time,11,Other Failure,Incident,5,Major
Storage,NetApp,24x7 4Hrs Resolution Time,12,Hard Disk Drive Failure,Incident,0,Cosmatic
Server,Oracle,24x7 4Hrs Resolution Time,11,Configuration Change,Incident,0,Minor
Server,DELL,24x7 4Hrs Response Time,11,Network Adapter Failure,Incident,29,Major
Server,HPE,9x5xNBD 4Hrs Response Time,36,General Incident,Incident,8,Major
Software,YIP,24x7 4Hrs Response Time,11,General Incident,Incident,190,Minor
Server,HPE,24x7 4Hrs Response Time,48,Hard Disk Drive Failure,Incident,14,Minor
Hardware,Oracle,24x7 4Hrs Resolution Time,11,Power Supply Failure,Incident,15,Minor
Server,HPE,9x5xNBD 4Hrs Response Time,36,General Incident,Incident,9,Major
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Incident,14,Minor
Storage,YIP,24x7 6Hrs Resolution Time,5742,General Incident,Request,0,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Incident,3,Minor
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Incident,11,Minor
Server,IBM,24x7 6Hrs Resolution Time,2,Hard Disk Drive Failure,Incident,32,Major
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Incident,272,Minor
Hardware,Oracle,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,10,Major
Software,Red Hat,24x7 4Hrs Response Time,12,General Incident,Incident,16,Minor
Storage,YIP,24x7 6Hrs Resolution Time,5752,General Incident,Request,30,Cosmatic
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,7,Major
Software,Red Hat,24x7 4Hrs Response Time,11,General Incident,Request,54,Cosmatic
Server,HPE,24x7 4Hrs Resolution Time,13,General Incident,Incident,14,Major
Storage,NetApp,24x7 4Hrs Resolution Time,12,Hard Disk Drive Failure,Incident,452,Major
Storage,HPE,24x7 6Hrs Resolution Time,11,General Incident,Incident,10,Major
Storage,HPE,24x7 4Hrs Resolution Time,11,Other Failure,Incident,0,Minor
Storage,HPE,24x7 6Hrs Resolution Time,2,Hard Disk Drive Failure,Incident,207,Major
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,9,Major
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,10,Major
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,127,Major
Access Point,Cisco,24x7 4Hrs Resolution Time,12,General Incident,Request,0,Minor
Server,Oracle,24x7 4Hrs Resolution Time,36,Power Supply Failure,Incident,15,Major
Software,VMWare,24x7 4Hrs Response Time,12,Software,Incident,5,Minor
Server,HPE,24x7 6Hrs Response Time,60,General Incident,Incident,13,Major
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Incident,20,Major
Software,Veritas,24x7 6Hrs Response Time,36,Backup Failure,Incident,13,Critical
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Incident,6,Minor
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,4,Major
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Incident,38,Minor
Server,HPE,24x7 4Hrs Resolution Time,60,General Incident,Incident,0,Major
Software,Veritas,24x7 6Hrs Response Time,36,Backup Failure,Incident,20,Major
Software,Veritas,24x7 6Hrs Response Time,36,Backup Failure,Incident,12,Major
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,7,Major
Server,HPE,24x7 4Hrs Resolution Time,60,General Incident,Incident,0,Major
Software,Red Hat,24x7 4Hrs Response Time,12,General Incident,Incident,9,Minor
Server,HPE,9x5xNBD 4Hrs Response Time,36,General Incident,Incident,9,Major
Software,Trend Micro,24x7 4Hrs Response Time,3,OS / Firmware,Request,0,Cosmatic
Software,Red Hat,24x7 4Hrs Response Time,12,General Incident,Incident,10,Minor
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Request,5,Cosmatic
Hardware,Oracle,24x7 4Hrs Resolution Time,11,System Board Failure,Incident,10,Critical
Storage,EMC,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,12,Major
Software,Veritas,24x7 6Hrs Response Time,36,Backup Failure,Incident,4,Major
Storage,NetApp,24x7 6Hrs Resolution Time,60,Memory Failure,Incident,2,Major
Server,HPE,24x7 4Hrs Resolution Time,60,General Incident,Incident,0,Major
Server,HPE,24x7 4Hrs Resolution Time,60,General Incident,Incident,5,Major
Server,HPE,24x7 4Hrs Resolution Time,60,General Incident,Incident,0,Major
Software,Veritas,24x7 4Hrs Resolution Time,11,Software,Incident,9,Major
Server,HPE,24x7 4Hrs Resolution Time,60,General Incident,Incident,7,Major
Server,HPE,24x7 6Hrs Response Time,60,General Incident,Incident,26,Major
Storage,NetApp,24x7 4Hrs Response Time,60,Memory Failure,Incident,189,Cosmatic
Storage,HPE,24x7 4Hrs Resolution Time,14,Hard Disk Drive Failure,Incident,10,Major
Storage,NetApp,24x7 6Hrs Resolution Time,54,OS / Firmware,Incident,6,Minor
Storage,Oracle,24x7 4Hrs Resolution Time,11,Maintenance System,Incident,0,Minor
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,7,Major
Server,HPE,24x7 4Hrs Resolution Time,36,General Incident,Incident,0,Critical
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Request,102,Cosmatic
Server,HPE,24x7 4Hrs Response Time,60,Hard Disk Drive Failure,Incident,4,Minor
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Incident,11,Minor
Software,VMWare,24x7 4Hrs Response Time,12,Software,Incident,5,Minor
Other,F5,24x7 4Hrs Resolution Time,23,General Incident,Request,9,Cosmatic
Server,HPE,9x5xNBD 4Hrs Response Time,36,General Incident,Incident,8,Major
Other,Veritas,24x7 4Hrs Response Time,23,Backup Failure,Incident,6,Major
Server,HPE,24x7 4Hrs Resolution Time,12,Configuration Change,Request,30,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Request,237,Cosmatic
Server,HPE,24x7 4Hrs Resolution Time,36,Other Failure,Incident,0,Minor
Software,VMWare,24x7 4Hrs Response Time,35,Software,Request,326,Cosmatic
Software,VMWare,24x7 4Hrs Response Time,12,Software,Incident,6,Minor
Software,VMWare,24x7 4Hrs Response Time,12,General Incident,Incident,21,Minor
Storage,NetApp,24x7 4Hrs Response Time,60,General Incident,Incident,0,Cosmatic
Hardware,Oracle,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,30,Major
Hardware,Oracle,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,30,Major
Hardware,Oracle,24x7 4Hrs Resolution Time,11,Hard Disk Drive Failure,Incident,30,Major
Server,HPE,24x7 4Hrs Resolution Time,13,General Incident,Incident,7,Major
Hardware,Oracle,24x7 4Hrs Resolution Time,11,Backup Failure,Incident,5,Major
Storage,NetApp,24x7 4Hrs Response Time,24,General Incident,Incident,17,Major
Storage,HPE,24x7 4Hrs Resolution Time,12,Hard Disk Drive Failure,Incident,4,Major
Storage,Oracle,24x7 4Hrs Resolution Time,11,Memory Failure,Incident,0,Minor
Software,VMWare,24x7 4Hrs Response Time,12,Software,Incident,8,Minor
Storage,NetApp,24x7 4Hrs Response Time,11,Hard Disk Drive Failure,Incident,7,Major
Software,Red Hat,24x7 4Hrs Response Time,11,Software,Incident,35,Minor
Storage,NetApp,24x7 4Hrs Response Time,11,General Incident,Incident,136,Minor
Storage,NetApp,24x7 4Hrs Response Time,5,General Incident,Incident,17,Minor
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,9,Major
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,5,Major
Server,HPE,9x5xNBD 4Hrs Response Time,36,General Incident,Incident,8,Major
Server,HPE,24x7 4Hrs Resolution Time,11,General Incident,Incident,7,Major
Server,HPE,24x7 4Hrs Resolution Time,36,General Incident,Incident,0,Major
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,601,Major
Server,HPE,24x7 4Hrs Resolution Time,13,General Incident,Incident,0,Major
Storage,HPE,24x7 4Hrs Response Time,60,Hard Disk Drive Failure,Incident,30,Major
Firewall,Palo Alto,24x7 4Hrs Resolution Time,23,Upgrade Software,Request,6,Cosmatic
Server,HPE,24x7 4Hrs Resolution Time,12,General Incident,Incident,611,Major
Server,HPE,24x7 4Hrs Resolution Time,12,Upgrade Software,Request,10,Cosmatic
Switch,Cisco,24x7 6Hrs Resolution Time,2,System Board Failure,Incident,10,Major
Software,Red Hat,24x7 4Hrs Response Time,12,Software,Incident,12,Minor
Other,F5,24x7 4Hrs Resolution Time,23,General Incident,Incident,4,Major
Storage,NetApp,24x7 4Hrs Response Time,11,Configuration Change,Request,6,Cosmatic
Software,Red Hat,24x7 4Hrs Response Time,12,General Incident,Incident,7,Minor
Software,Trend Micro,24x7 4Hrs Response Time,11,General Incident,Incident,1035,Minor
Server,Cisco,24x7 4Hrs Response Time,11,Memory Failure,Incident,7,Critical
Software,Palo Alto,24x7 4Hrs Resolution Time,36,Software,Incident,15,Major
Storage,Veritas,24x7 4Hrs Resolution Time,60,General Incident,Incident,19,Major
Storage,NetApp,24x7 4Hrs Response Time,24,General Incident,Request,17,Minor
Software,VMWare,24x7 4Hrs Response Time,11,General Incident,Incident,18,Minor
Storage,NetApp,24x7 4Hrs Response Time,11,Configuration Change,Request,11,Cosmatic
Storage,NetApp,24x7 6Hrs Resolution Time,54,OS / Firmware,Incident,17,Minor
Storage,NetApp,24x7 6Hrs Resolution Time,54,General Incident,Request,44,Minor
