id,severity_id,severity_name,count_detail,sla,product_type,brand,service_type,incident_type,open_datetime,close_datetime,response_datetime,resolved_datetime,updated_at,imported_at
567,2,Major,0,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-05-05 11:40:00,2022-05-05 16:30:00,2022-05-05 12:01:00,2022-05-05 16:30:00,2022-05-05 16:39:49,2023-02-22 16:41:28.740783
565,2,Major,0,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-05-05 11:40:00,2022-05-05 16:30:00,2022-05-05 11:56:00,2022-05-05 16:30:00,2022-05-05 16:38:07,2023-02-22 16:41:28.740783
564,2,Major,0,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-05-05 11:40:00,2022-05-05 16:30:00,2022-05-05 11:54:00,2022-05-05 16:30:00,2022-05-05 16:39:07,2023-02-22 16:41:28.740783
578,2,Major,2,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-05-05 17:05:00,2022-05-06 11:51:00,2022-05-05 17:15:00,2022-05-06 11:11:00,2022-05-06 18:08:52,2023-02-22 16:41:28.740783
678,3,Minor,1,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-05-05 08:11:00,2022-05-07 07:20:00,2022-05-05 08:15:00,2022-05-07 07:14:00,2022-05-10 12:12:04,2023-02-22 16:41:28.740783
663,3,Minor,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-05-05 14:18:00,2022-05-05 23:19:00,2022-05-05 14:30:00,2022-05-05 23:19:00,2022-05-10 09:58:01,2023-02-22 16:41:28.740783
1533,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-05-05 16:42:00,2022-05-05 18:00:00,2022-05-05 17:00:00,2022-05-05 18:00:00,2022-10-01 17:43:22,2023-02-22 16:41:28.740783
879,4,Cosmatic,1,24x7 6Hrs Resolution Time,Software,VMWare,Request,General Incident,2022-06-01 09:56:00,2022-06-01 10:05:00,2022-06-01 10:05:00,2022-06-01 10:05:00,2022-10-10 20:02:46,2023-02-22 16:41:28.740783
1174,4,Cosmatic,1,24x7 4Hrs Response Time,Software,YIP,Request,General Incident,2022-06-01 09:56:00,2022-06-01 10:05:00,2022-06-01 10:05:00,2022-06-01 10:05:00,2022-10-10 20:02:58,2023-02-22 16:41:28.740783
1102,4,Cosmatic,1,24x7 4Hrs Resolution Time,Access Point,Cisco,Incident,General Incident,2022-06-01 09:00:00,2022-06-01 09:30:00,2022-06-01 09:00:00,2022-06-01 09:30:00,2022-07-20 13:49:44,2023-02-22 16:41:28.740783
1103,4,Cosmatic,1,24x7 4Hrs Resolution Time,Access Point,Cisco,Incident,General Incident,2022-06-01 09:30:00,2022-06-01 10:00:00,2022-06-01 09:30:00,2022-06-01 10:00:00,2022-07-20 13:51:55,2023-02-22 16:41:28.740783
905,3,Minor,1,24x7 4Hrs Resolution Time,Other,YIP,Incident,System Board Failure,2022-06-01 10:40:00,2022-06-01 15:00:00,2022-06-01 11:00:00,2022-06-01 15:00:00,2022-06-14 10:02:10,2023-02-22 16:41:28.740783
847,3,Minor,15,24x7 4Hrs Resolution Time,Switch,Cisco,Incident,General Incident,2022-06-01 17:10:00,2022-07-26 17:29:00,2022-06-01 17:39:00,2022-07-26 15:00:00,2022-08-01 09:06:00,2023-02-22 16:41:28.740783
1256,2,Major,2,24x7 4Hrs Response Time,Hardware,HPE,Incident,Network Adapter Failure,2022-08-08 12:55:00,2022-08-09 13:00:00,2022-08-08 13:30:00,2022-08-09 13:00:00,2022-08-16 08:58:03,2023-02-22 16:41:28.740783
1263,3,Minor,3,24x7 4Hrs Resolution Time,Software,VMWare,Request,General Incident,2022-08-08 09:00:00,2022-08-16 03:00:00,2022-08-08 09:00:00,2022-08-16 03:00:00,2022-08-23 11:37:38,2023-02-22 16:41:28.740783
1264,3,Minor,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,General Incident,2022-08-08 22:00:00,2022-08-09 07:00:00,2022-08-09 07:00:00,2022-08-09 07:00:00,2022-08-09 11:56:30,2023-02-22 16:41:28.740783
1269,4,Cosmatic,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,Software,2022-08-08 14:00:00,2022-08-08 21:00:00,2022-08-08 14:00:00,2022-08-08 15:45:00,2022-08-09 13:39:30,2023-02-22 16:41:28.740783
1258,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-08-08 18:38:00,2022-08-08 23:59:00,2022-08-08 18:58:00,2022-08-08 23:59:00,2022-10-10 20:11:02,2023-02-22 16:41:28.740783
1251,4,Cosmatic,30,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Request,Upgrade Software,2022-08-08 16:19:00,2022-12-19 14:39:00,2022-08-08 16:25:00,2022-11-11 03:00:00,2022-12-19 14:39:22,2023-02-22 16:41:28.740783
703,3,Minor,1,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2021-05-10 10:54:00,2021-06-29 14:20:00,2021-05-10 13:06:00,2021-05-10 14:21:00,2022-05-11 01:59:34,2023-02-22 16:41:28.740783
2104,4,Cosmatic,1,24x7 4Hrs Response Time,Software,Veritas,Incident,Software,2023-01-03 15:00:00,2023-01-03 20:00:00,2023-01-03 15:30:00,2023-01-03 20:00:00,2023-01-10 00:11:20,2023-02-22 16:41:28.740783
2068,2,Major,11,24x7 4Hrs Response Time,Server,Cisco,Incident,General Incident,2023-01-03 13:59:00,2023-01-03 20:32:00,2023-01-03 14:25:00,2023-01-03 20:32:00,2023-01-04 14:18:52,2023-02-22 16:41:28.740783
2058,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2023-01-03 09:59:00,2023-01-03 23:59:00,2023-01-03 10:06:00,2023-01-03 23:59:00,2023-01-04 11:50:49,2023-02-22 16:41:28.740783
2061,2,Major,8,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2023-01-03 11:33:00,2023-01-10 11:34:00,2023-01-03 11:38:00,2023-01-10 11:34:00,2023-01-12 11:02:22,2023-02-22 16:41:28.740783
2076,2,Major,1,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2023-01-03 11:00:00,2023-01-06 15:30:00,2023-01-03 11:15:00,2023-01-06 11:59:00,2023-01-09 12:51:22,2023-02-22 16:41:28.740783
686,3,Minor,2,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2021-03-08 16:57:00,2021-03-09 12:26:00,2021-03-08 16:58:00,2021-03-09 11:33:00,2022-05-10 22:47:46,2023-02-22 16:41:28.740783
1692,4,Cosmatic,1,24x7 6Hrs Resolution Time,Server,HPE,Request,Upgrade Software,2022-10-07 17:03:00,2022-10-07 21:00:00,2022-10-07 18:00:00,2022-10-07 21:00:00,2022-10-18 09:09:11,2023-02-22 16:41:28.740783
1649,3,Minor,2,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-10-07 08:30:00,2022-10-07 11:00:00,2022-10-07 08:40:00,2022-10-07 10:30:00,2022-10-09 19:55:17,2023-02-22 16:41:28.740783
1650,3,Minor,2,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-10-07 08:30:00,2022-10-07 12:00:00,2022-10-07 08:40:00,2022-10-07 11:30:00,2022-10-09 20:12:11,2023-02-22 16:41:28.740783
1647,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-10-07 15:46:00,2022-10-07 21:25:00,2022-10-07 15:53:00,2022-10-07 21:25:00,2022-10-09 16:37:20,2023-02-22 16:41:28.740783
1888,2,Major,1,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-10-07 14:26:00,2022-10-07 23:00:00,2022-10-07 16:00:00,2022-10-07 23:00:00,2022-11-23 07:46:18,2023-02-22 16:41:28.740783
1010,3,Minor,2,8x5 4Hrs Response Time,Server,Cisco,Incident,Power Supply Failure,2022-06-30 11:56:00,2022-07-01 16:04:00,2022-06-30 12:15:00,2022-07-01 12:35:00,2022-07-02 13:36:28,2023-02-22 16:41:28.740783
1012,2,Major,6,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,2022-06-30 19:38:00,2022-08-01 20:36:00,2022-06-30 19:46:00,2022-08-01 20:36:00,2022-11-01 15:47:11,2023-02-22 16:41:28.740783
1011,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-06-30 05:05:00,2022-07-01 11:18:00,2022-06-30 06:13:00,2022-07-01 11:18:00,2022-07-04 14:28:40,2023-02-22 16:41:28.740783
1033,2,Major,16,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Controller/Node Failure,2022-06-30 22:15:00,2022-08-25 13:00:00,2022-06-30 22:30:00,2022-08-24 02:00:00,2022-08-25 19:38:34,2023-02-22 16:41:28.740783
1031,2,Major,3,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-06-30 10:23:00,2022-06-30 20:00:00,2022-06-30 10:35:00,2022-06-30 20:00:00,2022-07-05 13:37:00,2023-02-22 16:41:28.740783
1028,4,Cosmatic,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,Upgrade Software,2022-06-30 10:00:00,2022-06-30 19:30:00,2022-06-30 10:00:00,2022-06-30 19:30:00,2022-07-05 12:45:06,2023-02-22 16:41:28.740783
1611,4,Cosmatic,1,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,2022-09-15 08:17:00,2022-09-15 17:00:00,2022-09-15 09:00:00,2022-09-15 17:00:00,2022-10-01 20:14:50,2023-02-22 16:41:28.740783
1470,4,Cosmatic,3,24x7 4Hrs Response Time,Software,Trend Micro,Request,General Incident,2022-09-15 15:32:00,2022-09-22 11:23:00,2022-09-15 15:32:00,2022-09-22 11:23:00,2022-10-10 20:13:18,2023-02-22 16:41:28.740783
1445,4,Cosmatic,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,Upgrade Software,2022-09-15 14:00:00,2022-09-16 10:00:00,2022-09-15 14:00:00,2022-09-15 18:00:00,2022-09-20 12:18:54,2023-02-22 16:41:28.740783
1448,2,Major,4,24x7 4Hrs Resolution Time,Other,F5,Request,General Incident,2022-09-15 11:07:00,2022-09-21 15:00:00,2022-09-15 11:20:00,2022-09-21 15:00:00,2022-09-21 15:24:06,2023-02-22 16:41:28.740783
1446,2,Major,4,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Request,General Incident,2022-09-15 10:47:00,2022-09-21 15:00:00,2022-09-15 11:01:00,2022-09-21 15:00:00,2022-09-21 15:09:02,2023-02-22 16:41:28.740783
1546,2,Major,1,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-09-15 20:53:00,2022-09-16 06:00:00,2022-09-15 22:00:00,2022-09-16 06:00:00,2022-10-01 18:02:24,2023-02-22 16:41:28.740783
1449,3,Minor,2,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-09-15 14:32:00,2022-09-15 18:21:00,2022-09-15 14:40:00,2022-09-15 18:21:00,2022-09-16 10:38:15,2023-02-22 16:41:28.740783
1464,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,Cache Battery Failure,2022-09-15 16:00:00,2022-09-15 21:00:00,2022-09-15 18:00:00,2022-09-15 21:00:00,2022-09-20 11:35:18,2023-02-22 16:41:28.740783
1447,2,Major,2,24x7 4Hrs Resolution Time,Storage,HPE,Incident,General Incident,2022-09-15 17:47:00,2022-09-16 11:57:00,2022-09-15 17:57:00,2022-09-16 11:57:00,2022-09-19 08:01:19,2023-02-22 16:41:28.740783
1957,2,Major,1,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2022-12-01 10:00:00,2023-12-09 15:00:00,2022-12-01 10:15:00,2023-12-09 10:00:00,2023-01-16 10:05:01,2023-02-22 16:41:28.740783
1958,2,Major,1,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2022-12-01 10:00:00,2023-12-09 15:00:00,2022-12-01 10:15:00,2023-12-09 10:00:00,2023-01-16 10:07:36,2023-02-22 16:41:28.740783
1961,2,Major,1,24x7 6Hrs Resolution Time,Server,IBM,Incident,Hard Disk Drive Failure,2022-12-01 17:28:00,2022-12-01 21:00:00,2022-12-01 18:00:00,2022-12-01 21:00:00,2022-12-06 11:10:08,2023-02-22 16:41:28.740783
1962,2,Major,1,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-12-01 17:33:00,2022-12-01 23:59:00,2022-12-01 21:00:00,2022-12-01 23:59:00,2022-12-06 11:14:31,2023-02-22 16:41:28.740783
1946,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-12-01 16:54:00,2022-12-02 00:00:00,2022-12-01 17:01:00,2022-12-02 00:00:00,2022-12-02 12:55:13,2023-02-22 16:41:28.740783
1947,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-12-01 16:55:00,2022-12-02 00:00:00,2022-12-01 17:02:00,2022-12-02 00:00:00,2022-12-02 12:54:53,2023-02-22 16:41:28.740783
1945,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-12-01 16:56:00,2022-12-02 00:00:00,2022-12-01 17:00:00,2022-12-02 00:00:00,2022-12-02 12:54:18,2023-02-22 16:41:28.740783
1949,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-12-01 16:57:00,2022-12-02 00:00:00,2022-12-01 17:04:00,2022-12-02 00:00:00,2022-12-02 12:53:58,2023-02-22 16:41:28.740783
1944,2,Major,3,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,2022-12-01 11:58:00,2022-12-19 13:20:00,2022-12-01 12:01:00,2022-12-19 13:20:00,2022-12-29 10:37:23,2023-02-22 16:41:28.740783
2309,2,Major,2,8x5 4Hrs Response Time,Storage,EMC,Incident,Hard Disk Drive Failure,2023-02-16 10:07:00,2023-02-20 15:55:00,2023-02-16 10:12:00,2023-02-20 15:50:00,2023-02-20 17:01:41,2023-02-22 16:41:28.740783
2316,3,Minor,2,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,2023-02-16 14:57:00,2023-02-16 15:59:00,2023-02-16 15:08:00,2023-02-16 15:59:00,2023-02-17 10:25:43,2023-02-22 16:41:28.740783
2317,3,Minor,3,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2023-02-16 22:36:00,2023-02-17 09:08:00,2023-02-16 22:41:00,2023-02-17 09:08:00,2023-02-17 10:50:54,2023-02-22 16:41:28.740783
2333,2,Major,1,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,2023-02-16 07:02:00,2023-02-16 07:35:00,2023-02-16 07:10:00,2023-02-16 07:35:00,2023-02-20 12:06:48,2023-02-22 16:41:28.740783
2332,2,Major,1,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,2023-02-16 05:53:00,2023-02-16 06:30:00,2023-02-16 06:05:00,2023-02-16 06:30:00,2023-02-20 12:02:15,2023-02-22 16:41:28.740783
137,2,Major,2,24x7 4Hrs Response Time,Storage,NetApp,Incident,Network Card Failure,2022-01-25 10:45:00,2022-01-25 22:00:00,2022-01-25 10:50:00,2022-01-25 21:30:00,2022-05-01 22:28:41,2023-02-22 16:41:28.740783
1776,2,Major,4,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-11-06 14:24:00,2022-11-06 20:00:00,2022-11-06 14:54:00,2022-11-06 20:00:00,2022-11-07 09:21:39,2023-02-22 16:41:28.740783
1784,2,Major,3,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,2022-11-06 14:14:00,2022-11-09 13:50:00,2022-11-06 14:14:00,2022-11-07 10:00:00,2022-11-09 13:53:15,2023-02-22 16:41:28.740783
1774,2,Major,1,24x7 6Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-11-06 15:47:00,2022-11-06 22:30:00,2022-11-06 15:53:00,2022-11-06 22:30:00,2022-11-07 22:25:33,2023-02-22 16:41:28.740783
1766,4,Cosmatic,1,24x7 4Hrs Response Time,Software,YIP,Request,General Incident,2022-11-06 10:15:00,2022-11-06 10:19:00,2022-11-06 10:19:00,2022-11-06 10:19:00,2022-11-06 10:28:47,2023-02-22 16:41:28.740783
1765,4,Cosmatic,1,24x7 4Hrs Response Time,Software,YIP,Request,General Incident,2022-11-06 10:00:00,2022-11-06 10:13:00,2022-11-06 10:10:00,2022-11-06 10:10:00,2022-11-06 10:27:07,2023-02-22 16:41:28.740783
1767,4,Cosmatic,1,24x7 4Hrs Response Time,Software,YIP,Request,General Incident,2022-11-06 10:20:00,2022-11-06 10:29:00,2022-11-06 10:28:00,2022-11-06 10:28:00,2022-11-06 10:30:32,2023-02-22 16:41:28.740783
1768,4,Cosmatic,1,24x7 4Hrs Response Time,Software,YIP,Request,General Incident,2022-11-06 10:30:00,2022-11-06 10:40:00,2022-11-06 10:40:00,2022-11-06 10:40:00,2022-11-06 10:32:30,2023-02-22 16:41:28.740783
1811,4,Cosmatic,2,24x7 4Hrs Resolution Time,Software,VMWare,Request,Maintenance System,2022-11-06 09:00:00,2022-11-06 19:00:00,2022-11-06 09:00:00,2022-11-06 19:00:00,2023-01-09 23:54:28,2023-02-22 16:41:28.740783
1991,2,Major,1,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-12-14 16:38:00,2022-12-14 18:52:00,2022-12-14 16:38:00,2022-12-14 18:52:00,2023-02-07 13:38:13,2023-02-22 16:41:28.740783
1992,2,Major,5,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2022-12-14 12:33:00,2022-12-19 15:14:00,2022-12-14 12:38:00,2022-12-19 15:14:00,2023-02-07 21:53:38,2023-02-22 16:41:28.740783
2025,2,Major,1,24x7 4Hrs Resolution Time,Server,Oracle,Incident,Power Supply Failure,2022-12-14 10:00:00,2022-12-16 15:30:00,2022-12-14 10:15:00,2022-12-16 11:30:00,2022-12-21 15:44:21,2023-02-22 16:41:28.740783
2023,2,Major,1,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2022-12-14 10:00:00,2022-12-16 14:00:00,2022-12-14 10:15:00,2022-12-16 10:00:00,2022-12-21 15:33:14,2023-02-22 16:41:28.740783
2022,2,Major,1,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2022-12-14 10:00:00,2022-12-16 14:00:00,2022-12-14 10:15:00,2022-12-16 10:00:00,2022-12-21 15:30:36,2023-02-22 16:41:28.740783
1994,4,Cosmatic,2,24x7 4Hrs Resolution Time,Server,HPE,Request,Upgrade Software,2022-12-14 11:00:00,2022-12-15 19:00:00,2022-12-14 11:10:00,2022-12-15 18:00:00,2022-12-19 10:41:49,2023-02-22 16:41:28.740783
1993,4,Cosmatic,5,24x7 4Hrs Resolution Time,Server,HPE,Request,Upgrade Software,2022-12-14 15:00:00,2022-12-25 23:00:00,2022-12-15 18:00:00,2022-12-25 23:00:00,2022-12-29 08:50:08,2023-02-22 16:41:28.740783
2000,4,Cosmatic,2,24x7 4Hrs Response Time,Storage,NetApp,Request,Configuration Change,2022-12-14 12:16:00,2022-12-14 19:22:00,2022-12-14 12:27:00,2022-12-14 19:22:00,2022-12-23 14:11:07,2023-02-22 16:41:28.740783
2001,4,Cosmatic,1,24x7 4Hrs Response Time,Storage,NetApp,Request,Configuration Change,2022-12-14 12:47:00,2022-12-14 19:23:00,2022-12-14 12:53:00,2022-12-14 19:23:00,2022-12-23 14:12:11,2023-02-22 16:41:28.740783
693,3,Minor,2,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2021-04-03 11:05:00,2021-04-16 10:19:00,2021-04-03 11:10:00,2021-04-03 13:48:00,2022-05-10 23:57:25,2023-02-22 16:41:28.740783
1322,2,Major,8,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,2022-08-20 17:25:00,2022-08-22 17:14:00,2022-08-20 17:34:00,2022-08-22 17:14:00,2022-08-23 12:13:18,2023-02-22 16:41:28.740783
1836,4,Cosmatic,1,24x7 6Hrs Resolution Time,Storage,YIP,Request,Maintenance System,2022-08-20 10:30:00,2022-08-20 18:00:00,2022-08-20 10:30:00,2022-08-20 18:00:00,2022-11-14 15:30:42,2023-02-22 16:41:28.740783
1935,2,Major,13,24x7 4Hrs Resolution Time,Software,Red Hat,Incident,General Incident,2022-11-29 16:41:00,2022-12-31 14:13:00,2022-11-29 16:47:00,2022-12-21 14:13:00,2023-02-07 13:37:05,2023-02-22 16:41:28.740783
1932,3,Minor,10,24x7 4Hrs Resolution Time,Access Point,Cisco,Incident,General Incident,2022-11-29 09:00:00,2023-01-09 08:00:00,2022-11-29 09:10:00,2023-01-09 08:00:00,2023-01-09 08:36:21,2023-02-22 16:41:28.740783
1953,3,Minor,3,24x7 4Hrs Response Time,Software,Trend Micro,Incident,General Incident,2022-11-29 14:08:00,2022-11-30 22:20:00,2022-11-30 07:23:00,2022-11-30 22:20:00,2022-12-23 14:47:04,2023-02-22 16:41:28.740783
685,4,Cosmatic,4,24x7 6Hrs Resolution Time,Server,DELL,Request,General Incident,2022-05-10 12:17:00,2022-05-18 13:18:00,2022-05-10 12:27:00,2022-05-18 03:00:00,2022-10-10 20:01:25,2023-02-22 16:41:28.740783
747,3,Minor,1,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,2022-05-10 16:12:00,2022-05-10 18:04:00,2022-05-10 18:04:00,2022-05-10 18:04:00,2022-05-17 09:31:20,2023-02-22 16:41:28.740783
740,3,Minor,1,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-05-10 17:41:00,2022-05-10 22:13:00,2022-05-10 17:41:00,2022-05-10 22:13:00,2022-05-17 08:40:23,2023-02-22 16:41:28.740783
684,2,Major,1,24x7 6Hrs Response Time,Server,HPE,Incident,General Incident,2022-05-10 14:05:00,2022-07-01 23:59:00,2022-05-10 14:10:00,2022-07-01 23:59:00,2022-06-02 14:24:20,2023-02-22 16:41:28.740783
2293,2,Major,2,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2023-01-16 15:09:00,2023-02-17 16:30:00,2023-01-16 15:14:00,2023-02-17 16:00:00,2023-02-20 13:29:26,2023-02-22 16:41:28.740783
2162,2,Major,1,8x5 4Hrs Response Time,Switch,HPE,Incident,Network Adapter Failure,2023-01-16 09:40:00,2023-01-16 15:00:00,2023-01-16 10:30:00,2023-01-16 15:00:00,2023-01-20 13:00:46,2023-02-22 16:41:28.740783
2166,3,Minor,13,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2023-01-16 17:25:00,2023-01-19 15:33:00,2023-01-16 17:31:00,2023-01-19 15:33:00,2023-01-23 19:22:41,2023-02-22 16:41:28.740783
761,2,Major,0,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Power Supply Failure,2021-10-25 15:00:00,2021-10-25 16:30:00,2021-10-25 15:30:00,2021-10-25 16:30:00,2022-05-18 13:26:35,2023-02-22 16:41:28.740783
691,3,Minor,2,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2021-03-02 17:41:00,2021-04-07 13:13:00,2021-03-20 17:50:00,2021-03-20 18:49:00,2022-05-10 23:23:00,2023-02-22 16:41:28.740783
730,3,Minor,1,24x7 4Hrs Response Time,Software,NetApp,Incident,General Incident,2021-11-12 20:10:00,2021-11-12 23:15:00,2021-11-12 20:20:00,2021-11-12 22:00:00,2022-05-12 00:18:28,2023-02-22 16:41:28.740783
615,2,Major,1,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Power Supply Failure,2022-05-07 14:00:00,2022-05-07 16:00:00,2022-05-07 14:00:00,2022-05-07 16:00:00,2022-05-09 12:04:55,2023-02-22 16:41:28.740783
665,2,Major,1,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,2022-05-07 21:09:00,2022-05-08 05:00:00,2022-05-07 21:09:00,2022-05-08 05:00:00,2022-05-10 10:25:31,2023-02-22 16:41:28.740783
664,2,Major,2,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-05-07 13:03:00,2022-05-10 21:00:00,2022-05-07 14:02:00,2022-05-10 21:00:00,2022-05-12 13:03:27,2023-02-22 16:41:28.740783
790,4,Cosmatic,1,24x7 6Hrs Resolution Time,Software,Trend Micro,Request,General Incident,2022-05-22 07:31:00,2022-05-22 13:00:00,2022-05-22 07:31:00,2022-05-22 13:00:00,2022-10-10 20:02:02,2023-02-22 16:41:28.740783
1536,2,Major,1,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2022-05-22 20:17:00,2022-05-23 03:00:00,2022-05-22 21:00:00,2022-05-23 03:00:00,2022-10-01 17:28:33,2023-02-22 16:41:28.740783
792,2,Major,3,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,2022-05-22 11:15:00,2022-05-23 14:00:00,2022-05-22 11:15:00,2022-05-23 14:00:00,2022-05-24 17:08:31,2023-02-22 16:41:28.740783
432,2,Major,2,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-04-06 02:08:00,2022-04-09 17:00:00,2022-04-06 06:32:00,2022-04-09 17:00:00,2022-04-25 02:06:03,2023-02-22 16:41:28.740783
403,2,Major,1,8x5 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,2022-04-06 15:02:00,2022-04-08 15:00:00,2022-04-08 10:00:00,2022-04-08 15:00:00,2022-04-19 09:46:53,2023-02-22 16:41:28.740783
574,3,Minor,1,24x7 6Hrs Resolution Time,Storage,YIP,Request,General Incident,2020-05-22 16:54:00,2020-05-25 12:09:00,2020-05-25 12:09:00,2020-05-25 12:09:00,2022-05-06 16:22:30,2023-02-22 16:41:28.740783
618,3,Minor,2,8x5 4Hrs Response Time,Storage,EMC,Incident,Hard Disk Drive Failure,2022-05-09 09:53:00,2022-05-10 13:42:00,2022-05-09 10:06:00,2022-05-09 17:00:00,2022-05-12 00:33:41,2023-02-22 16:41:28.740783
746,3,Minor,1,24x7 4Hrs Resolution Time,Software,VMWare,Request,Software,2022-05-09 10:18:00,2022-05-09 13:00:00,2022-05-09 10:30:00,2022-05-09 13:00:00,2022-05-17 09:19:39,2023-02-22 16:41:28.740783
738,4,Cosmatic,0,24x7 4Hrs Resolution Time,Server,HPE,Request,Configuration Change,2022-05-09 10:51:00,2022-05-13 04:00:00,2022-05-09 11:00:00,2022-05-13 04:00:00,2022-05-17 21:04:36,2023-02-22 16:41:28.740783
